date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:39:51	2952/2952	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/js/main-slider-script.js	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/js/main-slider-script.js	(from https://smallcharge.ml/)
17:39:51	60010/60010	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/js/bootstrap.min.js	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/js/bootstrap.min.js	(from https://smallcharge.ml/)
17:39:51	154104/154104	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/js/jquery.fancybox.js	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/js/jquery.fancybox.js	(from https://smallcharge.ml/)
17:39:51	5215/5215	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/js/mmenu.polyfills.js	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/js/mmenu.polyfills.js	(from https://smallcharge.ml/)
17:39:52	4974/4974	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/js/jquery.modal.min.js	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/js/jquery.modal.min.js	(from https://smallcharge.ml/)
17:39:52	70340/70340	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/js/mmenu.js	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/js/mmenu.js	(from https://smallcharge.ml/)
17:39:52	4228/4228	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/js/appear.js	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/js/appear.js	(from https://smallcharge.ml/)
17:39:52	85303/85303	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/js/owl.js	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/js/owl.js	(from https://smallcharge.ml/)
17:39:53	6299/6299	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/js/wow.js	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/js/wow.js	(from https://smallcharge.ml/)
17:39:53	16802/16802	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/js/script.js	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/js/script.js	(from https://smallcharge.ml/)
17:39:53	12136/12136	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/plugins/revolution/fonts/revicons/revicons.eot?5510888	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/plugins/revolution/fonts/revicons/revicons90c6.eot	(from https://smallcharge.ml/plugins/revolution/css/settings.css)
17:39:54	7536/7536	---M-Z	200	added ('OK')	font/woff	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/plugins/revolution/fonts/revicons/revicons.woff?5510888	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/plugins/revolution/fonts/revicons/revicons90c6.woff	(from https://smallcharge.ml/plugins/revolution/css/settings.css)
17:39:54	11968/11968	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/plugins/revolution/fonts/revicons/revicons.ttf?5510888	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/plugins/revolution/fonts/revicons/revicons90c6.ttf	(from https://smallcharge.ml/plugins/revolution/css/settings.css)
17:39:54	13532/13532	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/plugins/revolution/fonts/revicons/revicons.svg?5510888	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/plugins/revolution/fonts/revicons/revicons90c6.svg	(from https://smallcharge.ml/plugins/revolution/css/settings.css)
17:39:54	326/326	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/plugins/revolution/css/openhand.cur	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/plugins/revolution/css/openhand.html	(from https://smallcharge.ml/plugins/revolution/css/settings.css)
17:39:55	326/326	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/plugins/revolution/css/closedhand.cur	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/plugins/revolution/css/closedhand.html	(from https://smallcharge.ml/plugins/revolution/css/settings.css)
17:39:55	933/933	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/plugins/revolution/assets/gridtile.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/plugins/revolution/assets/gridtile.png	(from https://smallcharge.ml/plugins/revolution/css/settings.css)
17:39:55	951/951	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/plugins/revolution/assets/gridtile_white.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/plugins/revolution/assets/gridtile_white.png	(from https://smallcharge.ml/plugins/revolution/css/settings.css)
17:39:55	938/938	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/plugins/revolution/assets/gridtile_3x3.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/plugins/revolution/assets/gridtile_3x3.png	(from https://smallcharge.ml/plugins/revolution/css/settings.css)
17:39:56	935/935	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/plugins/revolution/assets/gridtile_3x3_white.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/plugins/revolution/assets/gridtile_3x3_white.png	(from https://smallcharge.ml/plugins/revolution/css/settings.css)
17:39:56	184/184	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/plugins/revolution/assets/coloredbg.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/plugins/revolution/assets/coloredbg.png	(from https://smallcharge.ml/plugins/revolution/css/settings.css)
17:39:56	2545/2545	---M-Z	200	added ('OK')	image/gif	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/plugins/revolution/assets/loader.gif	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/plugins/revolution/assets/loader.gif	(from https://smallcharge.ml/plugins/revolution/css/settings.css)
17:39:57	8869/8869	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/css/flaticon.css	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/css/flaticon.css	(from https://smallcharge.ml/css/style.css)
17:39:57	67127/67127	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/css/fontawesome-all.css	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/css/fontawesome-all.css	(from https://smallcharge.ml/css/style.css)
17:39:57	75690/75690	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/css/animate.css	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/css/animate.css	(from https://smallcharge.ml/css/style.css)
17:39:57	4112/4112	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/css/owl.css	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/css/owl.css	(from https://smallcharge.ml/css/style.css)
17:39:58	32076/32076	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/css/jquery-ui.min.css	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/css/jquery-ui.min.css	(from https://smallcharge.ml/css/style.css)
17:39:58	47952/47952	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/css/mmenu.css	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/css/mmenu.css	(from https://smallcharge.ml/css/style.css)
17:39:58	13735/13735	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/css/jquery.fancybox.min.css	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/css/jquery.fancybox.min.css	(from https://smallcharge.ml/css/style.css)
17:39:58	3201/3201	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/css/jquery.modal.min.css	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/css/jquery.modal.min.css	(from https://smallcharge.ml/css/style.css)
17:39:59	772/772	---M-Z	200	added ('OK')	text/css	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/css/jquery.bootstrap-touchspin.css	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/css/jquery.bootstrap-touchspin.css	(from https://smallcharge.ml/css/style.css)
17:39:59	11404/11404	---M-Z	200	added ('OK')	image/gif	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/page-loader.gif	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/page-loader.gif	(from https://smallcharge.ml/css/style.css)
17:39:59	1380/1380	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/divider-2.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/divider-2.png	(from https://smallcharge.ml/css/style.css)
17:39:59	11404/11404	---M-Z	200	added ('OK')	image/gif	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/page-loader-2.gif	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/page-loader-2.gif	(from https://smallcharge.ml/css/style.css)
17:40:00	1390/1390	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/divider-3.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/divider-3.png	(from https://smallcharge.ml/css/style.css)
17:40:00	11404/11404	---M-Z	200	added ('OK')	image/gif	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/page-loader-3.gif	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/page-loader-3.gif	(from https://smallcharge.ml/css/style.css)
17:40:00	1389/1389	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/divider-4.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/divider-4.png	(from https://smallcharge.ml/css/style.css)
17:40:00	11404/11404	---M-Z	200	added ('OK')	image/gif	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/page-loader-4.gif	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/page-loader-4.gif	(from https://smallcharge.ml/css/style.css)
17:40:01	1296/1296	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/divider-5.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/divider-5.png	(from https://smallcharge.ml/css/style.css)
17:40:01	1278/1278	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/divider.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/divider.png	(from https://smallcharge.ml/css/style.css)
17:40:01	1280/1280	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/divider-light.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/divider-light.png	(from https://smallcharge.ml/css/style.css)
17:40:01	7660/7660	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/pattern-1.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/pattern-1.png	(from https://smallcharge.ml/css/style.css)
17:40:02	59713/59713	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/pattern-11.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/pattern-11.png	(from https://smallcharge.ml/css/style.css)
17:40:02	66800/66800	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/pattern-2.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/pattern-2.png	(from https://smallcharge.ml/css/style.css)
17:40:02	8002/8002	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/hex.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/hex.png	(from https://smallcharge.ml/css/style.css)
17:40:02	76963/76963	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/pattern-8.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/pattern-8.png	(from https://smallcharge.ml/css/style.css)
17:40:03	13555/13555	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/pattern-3.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/pattern-3.png	(from https://smallcharge.ml/css/style.css)
17:40:03	24133/24133	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/pattern-5.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/pattern-5.png	(from https://smallcharge.ml/css/style.css)
17:40:03	91371/91371	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/pattern-9.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/pattern-9.png	(from https://smallcharge.ml/css/style.css)
17:40:03	32008/32008	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/pattern-12.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/pattern-12.png	(from https://smallcharge.ml/css/style.css)
17:40:04	20205/20205	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/pattern-4.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/pattern-4.png	(from https://smallcharge.ml/css/style.css)
17:40:04	73760/73760	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/dotted-map.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/dotted-map.png	(from https://smallcharge.ml/css/style.css)
17:40:06	15614/15614	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/background/4.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/background/4.jpg	(from https://smallcharge.ml/css/style.css)
17:40:06	234335/234335	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/pattern-10.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/pattern-10.png	(from https://smallcharge.ml/css/style.css)
17:40:06	463619/463619	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/pattern-6.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/pattern-6.png	(from https://smallcharge.ml/css/style.css)
17:40:06	1027/1027	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/icon-select.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/icon-select.png	(from https://smallcharge.ml/css/style.css)
17:40:06	115943/115943	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/shape-1.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/shape-1.png	(from https://smallcharge.ml/css/style.css)
17:40:06	5241/5241	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/logo-3.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/logo-3.png	(from https://smallcharge.ml/index-2.html)
17:40:07	34191/34191	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/gallery.html	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/gallery.html	(from https://smallcharge.ml/index-2.html)
17:40:07	5186/5186	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/logo-4.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/logo-4.png	(from https://smallcharge.ml/index-2.html)
17:40:07	6606/6606	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/resource/products/product-thumb-1.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/resource/products/product-thumb-1.jpg	(from https://smallcharge.ml/index-2.html)
17:40:07	5307/5307	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/resource/products/product-thumb-2.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/resource/products/product-thumb-2.jpg	(from https://smallcharge.ml/index-2.html)
17:40:08	6805/6805	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/resource/products/product-thumb-3.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/resource/products/product-thumb-3.jpg	(from https://smallcharge.ml/index-2.html)
17:40:10	263062/263062	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/main-slider/2-2.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/main-slider/2-2.jpg	(from https://smallcharge.ml/index-2.html)
17:40:11	230810/230810	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/resource/image-5.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/resource/image-5.jpg	(from https://smallcharge.ml/index-2.html)
17:40:11	529997/529997	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/main-slider/2-1.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/main-slider/2-1.jpg	(from https://smallcharge.ml/index-2.html)
17:40:12	65167/65167	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/resource/service-1.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/resource/service-1.jpg	(from https://smallcharge.ml/index-2.html)
17:40:12	79579/79579	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/resource/service-2.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/resource/service-2.jpg	(from https://smallcharge.ml/index-2.html)
17:40:12	61917/61917	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/resource/service-3.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/resource/service-3.jpg	(from https://smallcharge.ml/index-2.html)
17:40:13	96932/96932	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/gallery/1-1.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/gallery/1-1.jpg	(from https://smallcharge.ml/index-2.html)
17:40:13	80222/80222	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/gallery/1-2.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/gallery/1-2.jpg	(from https://smallcharge.ml/index-2.html)
17:40:13	74769/74769	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/gallery/1-3.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/gallery/1-3.jpg	(from https://smallcharge.ml/index-2.html)
17:40:13	83851/83851	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/gallery/1-4.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/gallery/1-4.jpg	(from https://smallcharge.ml/index-2.html)
17:40:14	81430/81430	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/gallery/1-5.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/gallery/1-5.jpg	(from https://smallcharge.ml/index-2.html)
17:40:14	77199/77199	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/gallery/1-6.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/gallery/1-6.jpg	(from https://smallcharge.ml/index-2.html)
17:40:14	5216/5216	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/resource/doctor-thumb.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/resource/doctor-thumb.jpg	(from https://smallcharge.ml/index-2.html)
17:40:15	5278/5278	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/logo-5.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/logo-5.png	(from https://smallcharge.ml/index-2.html)
17:40:15	391041/391041	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/background/3.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/background/3.jpg	(from https://smallcharge.ml/index-2.html)
17:40:15	52224/52224	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/js/mixitup.js	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/js/mixitup.js	(from https://smallcharge.ml/index-2.html)
17:40:15	5362/5362	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/logo-6.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/logo-6.png	(from https://smallcharge.ml/index-3.html)
17:40:17	5848/5848	---M-Z	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/icons/sign.png	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/icons/sign.png	(from https://smallcharge.ml/index-3.html)
17:40:18	205788/205788	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/main-slider/3-2.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/main-slider/3-2.jpg	(from https://smallcharge.ml/index-3.html)
17:40:18	76269/76269	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2015:09:31%20GMT	https://smallcharge.ml/images/resource/image-6.jpg	C:/Users/lenovo/OneDrive/Desktop/Medicozcekah2/Medicoz/smallcharge.ml/images/resource/image-6.jpg	(from https://smallcharge.ml/index-3.html)
